The Intelligent Investor,https://www.udemy.com/the-intelligent-investor/,TRUE,30,384,All Levels,10.5,2015-08-27T00:02:29Z,Business Finance
Succeed in Futures Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/,FALSE,0,3014,All Levels,1,2017-01-03T05:58:06Z,Business Finance
Binary Options Beginners Guide : Nadex,https://www.udemy.com/binary-options/,TRUE,40,454,Beginner Level,2,2015-01-09T19:32:53Z,Business Finance
Trading: From Wall Street to Your Street,https://www.udemy.com/from-wall-street-to-your-street/,TRUE,50,312,Intermediate Level,5.5,2014-12-18T21:53:53Z,Business Finance
Build your own Naked Trading Forex Robot,https://www.udemy.com/build-your-own-naked-trading-forex-robot/,TRUE,40,315,All Levels,2,2015-08-11T21:24:32Z,Business Finance
Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,https://www.udemy.com/taxpreparation/,TRUE,200,609,All Levels,2.5,2016-01-12T17:07:39Z,Business Finance
Tax Strategies of the Wealthy,https://www.udemy.com/everything-you-need-to-know-about-taxes/,TRUE,195,207,Beginner Level,1.5,2016-04-29T23:25:42Z,Business Finance
The Ultimate Fibonacci Trading Plan for Forex and Stocks,https://www.udemy.com/fibonacci-trading-strategy/,TRUE,200,399,All Levels,1,2016-08-19T19:12:04Z,Business Finance
Finance and Accounting for Startups,https://www.udemy.com/finance-and-accounting-for-startups/,TRUE,50,1175,All Levels,12.5,2013-01-15T02:01:23Z,Business Finance
Forex - Calculate Lot Size Like Pro,https://www.udemy.com/forex-calculate-lot-size-like-pro/,TRUE,20,543,All Levels,0.6,2016-06-21T03:14:09Z,Business Finance
The Complete Forex Trader,https://www.udemy.com/forextrader/,TRUE,25,1634,All Levels,7,2012-10-01T09:46:23Z,Business Finance
Tape Reading: Learn how to read the tape for day trading,https://www.udemy.com/tape-reading-101-learn-how-to-read-the-tape-for-day-trading/,TRUE,195,1013,All Levels,14,2014-03-27T07:14:55Z,Business Finance
4 Easy Daily Forex Trades: A Recipe for Trading Success,https://www.udemy.com/4dailytrades/,TRUE,200,319,All Levels,1,2016-11-17T00:37:02Z,Business Finance
Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,TRUE,200,1125,Expert Level,1.5,2016-01-28T23:03:11Z,Business Finance
Free Options 101 - Basic of Call and Put Options in 1 Hours,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/,FALSE,0,2481,All Levels,1.5,2016-08-22T18:10:12Z,Business Finance
An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,TRUE,100,1006,Beginner Level,1.5,2016-09-03T03:46:23Z,Business Finance
Developing A Trading Strategy: Your Guide to Trading Success,https://www.udemy.com/developing-a-trading-strategy-your-guide-to-making-millions/,TRUE,20,1044,All Levels,2,2015-12-17T21:50:23Z,Business Finance
How to Trade Commodity and Financial Futures for a Living!,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,TRUE,200,1240,All Levels,2.5,2016-01-15T23:53:00Z,Business Finance
How to Trade Forex like a Hedge Fund: Long FX Strategies,https://www.udemy.com/how-to-trade-forex-like-a-hedge-fund/,TRUE,115,504,All Levels,1.5,2017-03-23T16:23:33Z,Business Finance
Complete Short Financial Ratio Course for Financial Analysis,https://www.udemy.com/financialratio/,TRUE,200,15,All Levels,3,2017-06-28T17:44:56Z,Business Finance
How to Build Profitable FOREX Automated Trading Strategies!,https://www.udemy.com/how-to-build-profitable-automated-trading-strategies/,TRUE,200,358,All Levels,2.5,2015-11-11T01:16:13Z,Business Finance
Stock Trading Strategies: Profitable Trading in 7 Days.,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/,TRUE,50,80,All Levels,5.5,2015-06-16T00:09:26Z,Business Finance
Management Accounting A Complete Study,https://www.udemy.com/management-accounting-a-complete-study/,TRUE,150,133,All Levels,17.5,2016-12-29T15:07:43Z,Business Finance
Become a Career Day Trader: Asian-Pacific Futures Markets,https://www.udemy.com/become-a-career-day-trader/,TRUE,20,207,All Levels,3.5,2014-01-27T21:44:25Z,Business Finance
Equity Products,https://www.udemy.com/equity-products/,TRUE,50,426,All Levels,2.5,2014-03-11T15:48:52Z,Business Finance
Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,TRUE,20,45,Beginner Level,4.5,2016-06-29T14:53:51Z,Business Finance
Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,TRUE,50,1280,Intermediate Level,8.5,2014-05-09T09:48:53Z,Business Finance
Monetizing Your Website: How to Add Cost-Per-Action (CPA) ,https://www.udemy.com/monetizing-your-website-how-to-add-cost-per-action-cpa/,TRUE,35,142,All Levels,1,2014-06-30T17:05:14Z,Business Finance
Advanced Finance and Accounting for Startups,https://www.udemy.com/advanced-finance-and-accounting-for-startups/,TRUE,40,188,Intermediate Level,6.5,2014-02-27T17:58:02Z,Business Finance
Basics of Tax in India  (College Level),https://www.udemy.com/basics-of-indian-income-tax/,TRUE,20,718,All Levels,2,2015-01-31T13:53:48Z,Business Finance
Trade for a Living,https://www.udemy.com/trade-for-a-living/,TRUE,20,293,All Levels,8,2014-03-22T22:56:09Z,Business Finance
Learn Stock Options: Options Made Simple 101,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/,TRUE,35,93,Beginner Level,5,2016-08-17T04:53:31Z,Business Finance
Banking Credit Analysis Process (for Bankers),https://www.udemy.com/credit-analysis-process/,TRUE,180,894,Beginner Level,17.5,2014-07-12T11:00:16Z,Business Finance
Professional Forex strategy,https://www.udemy.com/beginner-trading-forex-strategy/,TRUE,50,353,Expert Level,1.5,2016-02-03T04:10:53Z,Business Finance
A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,TRUE,40,829,Beginner Level,8.5,2013-09-15T15:06:02Z,Business Finance
Get out of Debt - The Power of Using Compounding Interest,https://www.udemy.com/get-out-of-debt-the-power-of-using-compounding-interest/,TRUE,50,1195,All Levels,2,2015-01-12T00:55:49Z,Business Finance
Day Trading - Learn to Day Trade / Swing Trade In One Hour.,https://www.udemy.com/the-123-trading-strategy-learn-to-trade-in-one-hour/,TRUE,95,335,All Levels,1.5,2015-11-27T17:38:51Z,Business Finance
Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,https://www.udemy.com/basel_norms_simplified/,TRUE,40,500,Beginner Level,4,2015-04-26T19:26:45Z,Business Finance
Learn to Trade Forex Naked Price Action Wammie Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-wammie-trade/,TRUE,40,159,All Levels,1,2016-02-17T19:07:59Z,Business Finance
Fixed Income Securities,https://www.udemy.com/fixed-income-securities/,TRUE,50,739,All Levels,4.5,2014-03-11T16:29:50Z,Business Finance
Financial Accounting Made Easy for All,https://www.udemy.com/financialaccounting/,TRUE,20,87,All Levels,4,2015-09-01T18:36:10Z,Business Finance
Ultimate Guide To Trading Engulfing Candlestick Strategy,https://www.udemy.com/trading-engulfing-candle-top-trend-continuation-strategy/,TRUE,200,185,All Levels,2.5,2016-10-25T02:14:44Z,Business Finance
Learn Business Finance: Win more work as a Business Coach ,https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/,TRUE,20,741,Beginner Level,2,2016-01-03T22:45:32Z,Business Finance
Accounting for Depreciation (Collage Level),https://www.udemy.com/depreciation-accounting/,TRUE,20,576,All Levels,1,2014-07-09T09:41:36Z,Business Finance
Revealed: Profitable Principles of Successful Traders ,https://www.udemy.com/revealed-profitable-secrets-of-successful-traders/,TRUE,25,1046,All Levels,3,2013-05-19T01:51:44Z,Business Finance
Easy Market Profits: 3 Step Stock Investing Strategy,https://www.udemy.com/make-money-from-the-stock-market/,TRUE,20,486,Beginner Level,3,2015-09-23T18:07:30Z,Business Finance
Hedge Fund Trading Systems For Stocks - Part One,https://www.udemy.com/amibroker-trading-systems/,TRUE,200,52,All Levels,1.5,2016-10-29T21:56:38Z,Business Finance
Bonds For Beginners - A Guide To The Bond Markets,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/,TRUE,20,106,Beginner Level,0.566666667,2015-04-20T21:17:15Z,Business Finance
Professional Risk Manager (PRM) Certification: Level 4,https://www.udemy.com/professional-risk-manager-prm-certification-level-4/,TRUE,50,38,All Levels,8,2013-07-23T20:28:06Z,Business Finance
Crowdfunding for Filmmakers,https://www.udemy.com/crowdfunding-for-filmmakers/,TRUE,65,32,All Levels,4,2015-12-01T18:38:53Z,Business Finance
How to Make IT Work Successfully in Capital Markets,https://www.udemy.com/how-to-make-it-work-successfully-in-capital-markets/,TRUE,50,171,Beginner Level,3,2014-03-11T16:26:48Z,Business Finance
Introduction to Day Trading,https://www.udemy.com/introduction-to-day-trading/,TRUE,50,79,Beginner Level,1,2014-09-05T04:38:45Z,Business Finance
Life Coach Business Basics: Finance and Operations,https://www.udemy.com/how-to-run-a-business-business-finance-operations/,TRUE,195,397,All Levels,3.5,2015-08-27T23:35:24Z,Business Finance
Learn How to Profit In Forex With Market Rhythms,https://www.udemy.com/learn-how-to-profit-with-market-rhythms/,TRUE,20,85,All Levels,1.5,2014-08-02T17:13:03Z,Business Finance
Optimizing investment to maximise your return,https://www.udemy.com/optimizing-investment-to-maximise-your-return/,FALSE,0,1696,All Levels,0.633333333,2016-03-25T15:32:02Z,Business Finance
Investimento em Ações para Leigos,https://www.udemy.com/investimento-em-acoes-para-leigos/,TRUE,20,201,Beginner Level,2.5,2016-11-11T15:53:07Z,Business Finance
Introducción a la Contabilidad,https://www.udemy.com/introduccion-a-la-contabilidad/,TRUE,30,1235,Beginner Level,2.5,2015-01-23T20:22:18Z,Business Finance
Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,https://www.udemy.com/forex-trading-strategia-correlazione-eurgbp-gbpusd/,TRUE,50,137,Intermediate Level,1.5,2016-11-10T15:10:05Z,Business Finance
Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,https://www.udemy.com/finanzielle-unabhaengigkeit-2-millionaer-werden-mit-investment/,TRUE,20,384,Intermediate Level,0.716666667,2016-09-12T21:20:46Z,Business Finance
カードゲームでカンタンに理解する！経済とお金のキホン,https://www.udemy.com/kabucom_keizai/,TRUE,20,103,Beginner Level,1,2017-06-27T05:51:44Z,Business Finance
Contabilidad rápida y eficaz,https://www.udemy.com/contabilidad11/,TRUE,40,379,All Levels,2,2016-08-18T01:05:49Z,Business Finance
Introducción al trading de opciones,https://www.udemy.com/curso-de-opciones-basico/,TRUE,100,1573,Beginner Level,5.5,2015-02-17T02:52:02Z,Business Finance
Aprenda a Investir seu Dinheiro,https://www.udemy.com/aprenda-a-investir-seu-dinheiro/,TRUE,85,150,All Levels,2.5,2017-01-20T14:57:34Z,Business Finance
Trader sur le Forex avec Ichimoku,https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/,TRUE,90,48,Beginner Level,2.5,2017-05-05T16:58:52Z,Business Finance
العلوم والمبادئ الأساسية للمهنة الإكتوارية,https://www.udemy.com/actuarial-intro/,TRUE,25,781,Beginner Level,0.65,2016-10-28T13:39:57Z,Business Finance
トレーディングビュー徹底攻略2017年版,https://www.udemy.com/tradingview/,TRUE,55,952,All Levels,3,2014-12-10T00:53:21Z,Business Finance
Kostenrechnung lernen leicht gemacht,https://www.udemy.com/kostenrechnung-lernen-leicht-gemacht/,TRUE,40,612,Beginner Level,3,2016-06-06T17:43:52Z,Business Finance
MetaTrader4 Platform Training,https://www.udemy.com/metatrader4-platform-training/,FALSE,0,1819,Beginner Level,1.5,2016-09-21T19:16:59Z,Business Finance
Professional Bookkeeping & Accounting 1: Sales & Purchases,https://www.udemy.com/professional-bookkeeping-and-accounting-1/,TRUE,35,551,All Levels,1.5,2015-09-27T16:52:26Z,Business Finance
Step by step guide to understand how business perform,https://www.udemy.com/analyzing-business-for-beginners/,TRUE,20,788,Intermediate Level,0.633333333,2014-12-14T03:18:45Z,Business Finance
How to Grow your Small Business and not run out of Cash,https://www.udemy.com/how-to-grow-your-small-business-and-not-run-out-of-cash/,TRUE,25,408,Beginner Level,1.5,2016-04-05T18:55:57Z,Business Finance
Finance for Non Finance Executives,https://www.udemy.com/finance-for-non-finance-executives/,TRUE,180,944,Beginner Level,13,2014-06-25T15:09:12Z,Business Finance
An Introduction: MT4 Email  Sound  Notification Forex Alerts,https://www.udemy.com/create-mt4-forex-email-sound-and-notification-alerts/,TRUE,20,323,Intermediate Level,0.616666667,2014-11-01T04:10:48Z,Business Finance
Innovators and innovation: Travel through time!,https://www.udemy.com/innovators-and-innovation-travel-through-time/,TRUE,50,101,Beginner Level,6,2017-05-25T17:41:10Z,Business Finance
Learn How to Trade The Stock Market,https://www.udemy.com/complete-course-for-stock-trading-all-skill-levels/,TRUE,20,984,All Levels,4,2016-03-02T18:19:36Z,Business Finance
How To Earn Some Bitcoin Every Time You Use A Search Engine,https://www.udemy.com/getting-paid-to-search-the-web/,TRUE,20,89,All Levels,1,2016-07-09T20:50:29Z,Business Finance
Super Fast Accounting - the fastest way to do your books,https://www.udemy.com/super-fast-accounting/,TRUE,25,129,Beginner Level,0.566666667,2016-03-18T17:32:03Z,Business Finance
Financial Modeling and Valuation: Complete Beginner to Pro,https://www.udemy.com/financial-modeling-and-valuation-complete-beginner-to-pro/,TRUE,50,249,All Levels,5,2016-06-20T22:09:31Z,Business Finance
Learn to trade Chart Patterns,https://www.udemy.com/learn-to-trade-chart-patterns/,TRUE,20,75,Intermediate Level,2,2016-08-17T17:04:54Z,Business Finance
Anatomy and Figure Drawing for Beginners,https://www.udemy.com/anatomy-and-figure-drawing-for-games-and-comics/,TRUE,150,2252,Beginner Level,21,2016-06-20T15:31:48Z,Graphic Design
Illustrator CC MasterClass,https://www.udemy.com/illustrator-cc-masterclass/,TRUE,95,462,All Levels,12,2017-05-02T16:41:21Z,Graphic Design
Typographic Logo Design in Illustrator - Beginners & Beyond,https://www.udemy.com/typographical-logo-design/,TRUE,150,1720,All Levels,1.5,2017-02-23T21:40:39Z,Graphic Design
Adobe Illustrator T-Shirt Design for Merch by Amazon,https://www.udemy.com/merchbyamazondesign/,TRUE,20,390,All Levels,1,2017-06-13T20:41:14Z,Graphic Design
Logo Design in Adobe Illustrator - for Beginners & Beyond,https://www.udemy.com/logodesign/,TRUE,200,4297,All Levels,7.5,2015-10-01T21:40:39Z,Graphic Design
Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/,TRUE,200,1076,All Levels,1,2017-05-22T22:53:46Z,Graphic Design
Create Professional Looking Infographics With No Experience,https://www.udemy.com/create-professional-looking-infographics/,TRUE,180,9367,Beginner Level,2,2017-03-21T19:00:13Z,Graphic Design
Discover How to Draw and paint Comics,https://www.udemy.com/learn-to-draw-and-paint/,TRUE,65,8901,All Levels,62,2012-11-21T22:03:54Z,Graphic Design
Typographic Logos: Typography and Lettering for Logo Design,https://www.udemy.com/typographic-logos-typography-and-lettering-for-logo-design/,TRUE,25,4235,Intermediate Level,1.5,2014-10-16T19:30:01Z,Graphic Design
Photoshop in Ease: Create World Amazing  Graphic Designs,https://www.udemy.com/photoshop-knights-become-a-professional-in-no-time/,TRUE,20,14440,All Levels,3,2015-08-13T21:17:34Z,Graphic Design
Canva Graphics Design Essential Training For Everyone,https://www.udemy.com/canva-graphics-design-essential-training/,TRUE,200,12340,All Levels,2.5,2017-03-07T03:54:27Z,Graphic Design
Triangulated Bird: Origami Styled Bird in Adobe Illustrator,https://www.udemy.com/triangulated-bird-origami-styled-bird-in-adobe-illustrator/,TRUE,195,2027,Intermediate Level,0.5,2017-04-18T19:40:57Z,Graphic Design
Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,https://www.udemy.com/illustrator-quick-tip10kawaii/,FALSE,0,381,All Levels,0.6,2015-08-31T20:52:45Z,Graphic Design
Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,https://www.udemy.com/deinen-roman-setzen-mit-pageplus-in-10-einfachen-schritten/,FALSE,0,69,All Levels,3.5,2017-04-24T16:44:12Z,Graphic Design
画像加工の初心者でも「１日」で初歩を覚えられる無料講座,https://www.udemy.com/1-tuqndy/,FALSE,0,21,Beginner Level,1,2017-06-22T15:01:32Z,Graphic Design
Graphic Design Bootcamp,https://www.udemy.com/graphic-design-for-beginners/,TRUE,200,15276,Beginner Level,8,2016-05-13T00:03:03Z,Graphic Design
The Ultimate Drawing Course - Beginner to Advanced,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/,TRUE,150,26742,Beginner Level,11,2017-01-23T00:20:05Z,Graphic Design
Ultimate Photoshop Training: From Beginner to Pro,https://www.udemy.com/ultimate-photoshop-training-from-beginner-to-pro/,TRUE,200,5326,Beginner Level,11.5,2017-01-12T16:56:22Z,Graphic Design
Photoshop for Entrepreneurs - Design 11 Practical Projects,https://www.udemy.com/photoshop-for-entrepreneurs/,TRUE,200,36288,All Levels,5,2016-06-09T01:57:03Z,Graphic Design
Anatomy for Figure Drawing: Mastering the Human Figure,https://www.udemy.com/anatomy-for-figure-drawing-and-comics/,TRUE,95,15500,All Levels,68.5,2013-10-16T11:37:30Z,Graphic Design
Sketch 3 from A to Z: Become an App Designer,https://www.udemy.com/learnsketch3/,TRUE,75,7282,All Levels,3.5,2015-01-03T08:21:48Z,Graphic Design
How to Design a Logo - a Beginners Course,https://www.udemy.com/how-to-design-a-logo-a-beginners-course/,TRUE,30,10875,All Levels,2.5,2012-07-25T13:41:42Z,Graphic Design
Logo Design Masterclass: Learn Logo Design + Illustrator,https://www.udemy.com/become-a-professional-logo-designer/,TRUE,200,8196,All Levels,6.5,2015-08-18T18:56:04Z,Graphic Design
How to Draw and Sketch for Beginners,https://www.udemy.com/drawing-and-sketching-for-beginners/,TRUE,150,1360,Beginner Level,9,2017-01-25T22:07:38Z,Graphic Design
Graphic Design Masterclass: Learn Graphic Design in Projects,https://www.udemy.com/graphic-design/,TRUE,95,6858,Beginner Level,3.5,2015-11-09T21:17:04Z,Graphic Design
Canva Graphics Design for Entrepreneurs - Design 11 Projects,https://www.udemy.com/canva-graphic-design-course/,TRUE,200,18303,All Levels,3.5,2016-07-23T00:41:07Z,Graphic Design
Vector Logo Design in Affinity Designer,https://www.udemy.com/logoaffinitydesigner/,TRUE,150,1789,All Levels,3,2017-02-07T18:09:03Z,Graphic Design
How To Create A Low Poly Portrait With The Pen Tool,https://www.udemy.com/how-to-create-a-low-poly-portrait-with-the-pen-tool-adobe-illustrator/,TRUE,195,293,Beginner Level,1,2016-11-15T14:40:56Z,Graphic Design
Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,https://www.udemy.com/photoshop-photo-editing/,TRUE,20,662,Beginner Level,1,2016-05-09T01:17:58Z,Graphic Design
How to Create Kindle & Ebook Covers with Canva,https://www.udemy.com/professional-kindle-ebooks-covers-canva-amazon-ibook-store-covers/,TRUE,30,1279,Beginner Level,1.5,2015-10-21T00:07:15Z,Graphic Design
How To Make Professional eBook Covers For FREE,https://www.udemy.com/kindle-millionare-learn-how-to-make-ebook-covers-like-a-pro/,TRUE,20,1080,All Levels,3,2015-02-26T15:24:08Z,Graphic Design
Design Business Card in Photoshop: Earn Money by Doing It,https://www.udemy.com/design-business-card-in-photoshop-earn-money-by-doing-it/,TRUE,50,120,Beginner Level,3.5,2017-04-24T18:55:28Z,Graphic Design
Learn to create beautiful web interfaces and logos,https://www.udemy.com/how-to-create-beautiful-web-designs/,TRUE,20,1085,All Levels,1,2013-07-17T18:18:02Z,Graphic Design
Illustrated Logo Design,https://www.udemy.com/how-to-design-illustration-logos/,TRUE,25,447,Intermediate Level,1,2016-11-24T21:56:58Z,Graphic Design
Color Basics for Print Designers,https://www.udemy.com/color-basics-for-print-designers/,TRUE,20,372,All Levels,0.6,2012-04-23T21:13:00Z,Graphic Design
Digital Photo Manipulation Art And Cover Design In PhotoShop,https://www.udemy.com/digital-photo-manipulation-art-and-cover-design-in-photoshop/,TRUE,50,721,Beginner Level,5,2016-03-28T17:56:10Z,Graphic Design
Drawing Perspective For Beginners,https://www.udemy.com/perspective-drawing-101/,TRUE,150,736,All Levels,7.5,2016-03-20T21:38:48Z,Graphic Design
Adobe InDesign CC Advanced,https://www.udemy.com/adobe-indesign-cc-advanced/,TRUE,30,114,Expert Level,3.5,2016-10-18T17:09:56Z,Graphic Design
Intro to Photoshop for Merch by Amazon,https://www.udemy.com/intro-to-photoshop-for-merch-by-amazon/,TRUE,25,331,Beginner Level,1,2015-11-16T20:17:05Z,Graphic Design
MicroStation - Células,https://www.udemy.com/microstation-celulas/,TRUE,20,0,Beginner Level,0.616666667,2014-04-15T21:48:55Z,Graphic Design
Photoshop - Creación de Efectos 2,https://www.udemy.com/photoshop-creacion-de-efectos-2/,TRUE,30,0,Beginner Level,1,2017-05-17T19:19:18Z,Graphic Design
Como Criar Logos de Sucesso - Start Designer,https://www.udemy.com/como-criar-logos-de-sucesso-start-designer/,TRUE,25,0,Beginner Level,6,2017-06-30T05:48:57Z,Graphic Design
Super Textos con Photoshop,https://www.udemy.com/super-textos-con-photoshop/,TRUE,20,0,Beginner Level,2,2014-03-31T20:31:04Z,Graphic Design
Photoshop - Aprende a Transformar Imágenes,https://www.udemy.com/photoshop-aprende-a-transformar-imagenes/,TRUE,20,0,Beginner Level,1,2017-03-08T18:05:51Z,Graphic Design
Iníciate en Microstation,https://www.udemy.com/iniciate-en-microstation/,TRUE,20,0,Beginner Level,1,2014-04-15T21:52:12Z,Graphic Design
Adobe Photoshop pentru Social Media,https://www.udemy.com/adobe-photoshop-pentru-social-media/,TRUE,20,0,Beginner Level,0.566666667,2016-06-08T16:02:39Z,Graphic Design
Photoshop - Creación de Efectos,https://www.udemy.com/photoshop-creacion-de-efectos/,TRUE,20,0,Beginner Level,1,2017-03-24T20:06:57Z,Graphic Design
Cómo crear maquetas con Adobe XD,https://www.udemy.com/como-crear-maquetas-con-adobe-xd/,FALSE,0,217,Beginner Level,3,2017-05-28T16:17:36Z,Graphic Design
Aprenda Modelagem 3D com o 123D Design,https://www.udemy.com/123d-design/,FALSE,0,334,Beginner Level,1,2016-07-07T21:15:34Z,Graphic Design
Ferramentas Visuais,https://www.udemy.com/ferramentasvisuais/,FALSE,0,817,Beginner Level,5,2015-10-09T23:42:33Z,Graphic Design
Adobe Indesign CC Başlangıç,https://www.udemy.com/adobe-indesign-cc-baslangc/,FALSE,0,637,Beginner Level,2.5,2016-01-14T18:52:21Z,Graphic Design
How to Doodle: Basics and Lettering,https://www.udemy.com/how-to-doodle-basics-and-lettering/,TRUE,185,2358,All Levels,1,2017-02-21T17:43:34Z,Graphic Design
Mastering Photoshop CC 2017 - The Art of Design & Technology,https://www.udemy.com/mastering-basics-of-photoshopcc-a-complete-beginners-guide/,TRUE,20,3721,All Levels,6.5,2017-02-04T05:52:17Z,Graphic Design
Design a logo for FREE in Inkscape,https://www.udemy.com/logoinkscape/,TRUE,100,1148,All Levels,2,2017-05-01T18:32:43Z,Graphic Design
Foundation Skills on Adobe Illustrator: Learn Fast!,https://www.udemy.com/foundation_skills_illustrator/,TRUE,50,2489,Beginner Level,2,2017-03-01T21:54:39Z,Graphic Design
How To Create Amazing Cinemagraphs with Microsoft PowerPoint,https://www.udemy.com/how-to-create-amazing-cinemagraphs-with-microsoft-powerpoint/,TRUE,30,1782,Beginner Level,1,2017-04-05T20:39:33Z,Graphic Design
Canva : Graphic Design Theory Volume1,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/,TRUE,200,6975,All Levels,2.5,2015-06-05T21:37:33Z,Graphic Design
Master App Icon Design for iPhone (IOS) & Android Devices,https://www.udemy.com/how-to-design-ios-app-icons/,TRUE,25,9464,Intermediate Level,2,2015-12-21T18:57:07Z,Graphic Design
Photoshop: How to create stunning collages,https://www.udemy.com/photoshop-how-to-create-stunning-collages-in-5-minutes/,TRUE,20,2044,Beginner Level,1.5,2017-05-09T16:40:58Z,Graphic Design
Mastering advance Photoshop,https://www.udemy.com/advanced-photoshop-practical-projectspsd-files/,TRUE,20,5787,Intermediate Level,2,2017-04-27T23:39:34Z,Graphic Design
Logo Designing for Your Business in an Hour,https://www.udemy.com/logo-designing-side-business/,TRUE,20,25277,All Levels,1,2015-01-05T10:43:48Z,Graphic Design
DIY Design Professional Web Banners in Photoshop 4 Beginners,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,TRUE,200,6944,Beginner Level,1,2017-02-01T15:44:11Z,Graphic Design
Photoshop CC for Beginners - A Comprehensive Crash Course,https://www.udemy.com/photoshop-cc-for-beginners-a-comprehensive-crash-course/,TRUE,200,6028,Beginner Level,2.5,2015-07-29T18:35:20Z,Graphic Design
Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,https://www.udemy.com/teoria-basica-del-arte-como-pintar-ilustraciones-digitales/,TRUE,20,5104,Beginner Level,1,2015-09-08T17:29:12Z,Graphic Design
Illustrator CC para novatos: ¡desde cero hasta experto! ,https://www.udemy.com/illustrator-cc-para-novatos-desde-cero-hasta-experto/,TRUE,150,2476,All Levels,11,2015-12-29T20:10:55Z,Graphic Design
Photoshop para novatos:  ¡desde cero hasta experto!,https://www.udemy.com/aprende-photoshop-en-10-dias-desde-cero-a-experto/,TRUE,150,3000,All Levels,12,2015-01-30T17:41:47Z,Graphic Design
Diventa un professionista del Graphic Design,https://www.udemy.com/diventa-un-professionista-del-graphic-design/,TRUE,200,185,All Levels,17.5,2017-05-24T17:02:19Z,Graphic Design
Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,https://www.udemy.com/formacao-design-grafico-com-corel-draw-x8/,TRUE,45,418,Beginner Level,11,2017-03-03T20:08:35Z,Graphic Design
ABC do Photoshop CC,https://www.udemy.com/abc-do-photoshop-cc/,TRUE,45,431,Beginner Level,7.5,2016-11-21T17:19:01Z,Graphic Design
Photoshop para iniciante - o básico,https://www.udemy.com/photoshop-para-iniciante-o-basico/,TRUE,30,23,Beginner Level,3,2017-07-03T01:36:55Z,Graphic Design
Curso Online de Adobe Illustrator CC e CS6,https://www.udemy.com/curso-online-de-adobe-illustrator-cc/,TRUE,80,126,All Levels,13,2017-05-04T06:11:39Z,Graphic Design
Photoshop & Illustrator CC Essentials in Arabic,https://www.udemy.com/photoshop-illustrator-cc-essentials-arabic/,FALSE,0,3329,Beginner Level,3.5,2017-05-31T23:16:00Z,Graphic Design
Photoshop from Zero to Hero ( Arabic ),https://www.udemy.com/photoshop-arabic/,TRUE,60,720,Beginner Level,12.5,2016-06-29T16:37:18Z,Graphic Design
Photoshop Essentials - Uma Introdução Detalhada,https://www.udemy.com/photoshop-introducao/,FALSE,0,800,Beginner Level,2.5,2017-05-22T09:58:21Z,Graphic Design
Photoshop CC 2015 Top New Features,https://www.udemy.com/photoshop-cc-2015-top-new-features/,FALSE,0,1477,All Levels,0.65,2017-06-26T19:37:58Z,Graphic Design
Expert Guide : Mastering Types feature in illustrator !,https://www.udemy.com/mastering-types-in-illustrator/,TRUE,190,1552,All Levels,2.5,2015-11-04T18:38:17Z,Graphic Design
Cartoon Game Logo Design using Photoshop,https://www.udemy.com/cartoon-game-logo-design-using-photoshop/,TRUE,20,1076,All Levels,2.5,2015-11-11T18:54:16Z,Graphic Design
Most Wanted Flat Design Techniques #2: Hipster Businessman,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-hipster-businessman/,TRUE,95,1016,Intermediate Level,1.5,2016-03-17T16:47:34Z,Graphic Design
All-in-One Premium Design Course - Scratch to Pro+ Edition,https://www.udemy.com/worldclass-graphic-design/,TRUE,200,919,All Levels,5.5,2015-02-20T00:15:41Z,Graphic Design
